#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPAR,2017-09-05 11:00,-9.0333,38.8833,78.80,62.60,M,M,M,0.00,30.15,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 051100Z /////KT 9999 FEW022 26/17 Q1021
LPAR,2017-09-05 12:00,-9.0333,38.8833,80.60,62.60,M,M,M,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 051200Z /////KT CAVOK 27/17 Q1021
LPAR,2017-09-05 13:00,-9.0333,38.8833,82.40,64.40,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 051300Z /////KT CAVOK 28/18 Q1020
LPAR,2017-09-05 14:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 051400Z /////KT CAVOK 29/17 Q1020
LPAR,2017-09-05 15:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 051500Z /////KT CAVOK 29/17 Q1020
LPAR,2017-09-05 16:00,-9.0333,38.8833,82.40,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 051600Z /////KT CAVOK 28/17 Q1020
LPAR,2017-09-06 08:00,-9.0333,38.8833,71.60,62.60,M,M,M,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 060800Z /////KT 9999 FEW014 22/17 Q1020
LPAR,2017-09-06 09:00,-9.0333,38.8833,75.20,62.60,M,M,M,0.00,30.12,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 060900Z /////KT 9999 FEW015 24/17 Q1020
LPAR,2017-09-06 10:00,-9.0333,38.8833,78.80,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061000Z /////KT CAVOK 26/17 Q1020
LPAR,2017-09-06 11:00,-9.0333,38.8833,82.40,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061100Z /////KT CAVOK 28/17 Q1020
LPAR,2017-09-06 12:00,-9.0333,38.8833,82.40,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061200Z /////KT CAVOK 28/17 Q1020
LPAR,2017-09-06 13:00,-9.0333,38.8833,87.80,62.60,M,M,M,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061300Z /////KT CAVOK 31/17 Q1019
LPAR,2017-09-06 14:00,-9.0333,38.8833,89.60,62.60,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061400Z /////KT CAVOK 32/17 Q1018
LPAR,2017-09-06 15:00,-9.0333,38.8833,89.60,60.80,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061500Z /////KT CAVOK 32/16 Q1017
LPAR,2017-09-06 16:00,-9.0333,38.8833,87.80,60.80,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 061600Z /////KT CAVOK 31/16 Q1017
LPAR,2017-09-07 08:00,-9.0333,38.8833,68.00,62.60,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 070800Z /////KT CAVOK 20/17 Q1016
LPAR,2017-09-07 09:00,-9.0333,38.8833,73.40,62.60,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 070900Z /////KT CAVOK 23/17 Q1017
LPAR,2017-09-07 10:00,-9.0333,38.8833,82.40,59.00,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071000Z /////KT CAVOK 28/15 Q1017
LPAR,2017-09-07 11:00,-9.0333,38.8833,86.00,59.00,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071100Z /////KT CAVOK 30/15 Q1017
LPAR,2017-09-07 12:00,-9.0333,38.8833,91.40,57.20,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071200Z /////KT CAVOK 33/14 Q1016
LPAR,2017-09-07 13:00,-9.0333,38.8833,95.00,55.40,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071300Z /////KT CAVOK 35/13 Q1016
LPAR,2017-09-07 14:00,-9.0333,38.8833,95.00,50.00,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071400Z /////KT CAVOK 35/10 Q1015
LPAR,2017-09-07 15:00,-9.0333,38.8833,95.00,50.00,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071500Z /////KT CAVOK 35/10 Q1015
LPAR,2017-09-07 16:00,-9.0333,38.8833,93.20,51.80,M,M,M,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 071600Z /////KT CAVOK 34/11 Q1014
LPAR,2017-09-08 08:00,-9.0333,38.8833,69.80,51.80,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 080800Z /////KT CAVOK 21/11 Q1015
LPAR,2017-09-08 09:00,-9.0333,38.8833,71.60,53.60,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 080900Z /////KT CAVOK 22/12 Q1016
LPAR,2017-09-08 10:00,-9.0333,38.8833,77.00,50.00,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081000Z /////KT CAVOK 25/10 Q1016
LPAR,2017-09-08 12:00,-9.0333,38.8833,80.60,51.80,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081200Z /////KT CAVOK 27/11 Q1016
LPAR,2017-09-08 13:00,-9.0333,38.8833,80.60,50.00,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081300Z /////KT CAVOK 27/10 Q1015
LPAR,2017-09-08 14:00,-9.0333,38.8833,80.60,51.80,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081400Z /////KT CAVOK 27/11 Q1015
LPAR,2017-09-08 15:00,-9.0333,38.8833,78.80,53.60,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081500Z /////KT CAVOK 26/12 Q1015
LPAR,2017-09-08 16:00,-9.0333,38.8833,77.00,53.60,M,M,M,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 081600Z /////KT CAVOK 25/12 Q1014
LPAR,2017-09-11 08:00,-9.0333,38.8833,68.00,60.80,M,M,M,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 110800Z /////KT 9999 FEW012 20/16 Q1017
LPAR,2017-09-11 09:00,-9.0333,38.8833,71.60,62.60,M,M,M,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 110900Z /////KT 9999 FEW015 22/17 Q1017
LPAR,2017-09-11 10:00,-9.0333,38.8833,75.20,62.60,M,M,M,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 111000Z /////KT 9999 FEW015 24/17 Q1017
LPAR,2017-09-11 11:00,-9.0333,38.8833,77.00,62.60,M,M,M,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 111100Z /////KT 9999 FEW015 25/17 Q1017
LPAR,2017-09-11 12:00,-9.0333,38.8833,78.80,64.40,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 111200Z /////KT CAVOK 26/18 Q1017
LPAR,2017-09-11 13:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 111300Z /////KT CAVOK 29/17 Q1017
LPAR,2017-09-11 14:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 111400Z /////KT CAVOK 29/17 Q1016
LPAR,2017-09-11 15:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 111500Z /////KT CAVOK 29/17 Q1015
LPAR,2017-09-11 16:00,-9.0333,38.8833,82.40,62.60,M,M,M,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 111600Z /////KT CAVOK 28/17 Q1015
LPAR,2017-09-13 08:00,-9.0333,38.8833,68.00,60.80,M,M,M,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 130800Z /////KT CAVOK 20/16 Q1021
LPAR,2017-09-13 09:00,-9.0333,38.8833,75.20,60.80,M,M,M,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 130900Z /////KT CAVOK 24/16 Q1021
LPAR,2017-09-13 10:00,-9.0333,38.8833,77.00,62.60,M,M,M,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131000Z /////KT CAVOK 25/17 Q1021
LPAR,2017-09-13 11:00,-9.0333,38.8833,80.60,62.60,M,M,M,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131100Z /////KT CAVOK 27/17 Q1021
LPAR,2017-09-13 12:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131200Z /////KT CAVOK 29/17 Q1020
LPAR,2017-09-13 14:00,-9.0333,38.8833,89.60,62.60,M,M,M,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131400Z /////KT CAVOK 32/17 Q1019
LPAR,2017-09-13 15:00,-9.0333,38.8833,87.80,60.80,M,M,M,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131500Z /////KT CAVOK 31/16 Q1019
LPAR,2017-09-13 16:00,-9.0333,38.8833,84.20,62.60,M,M,M,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 131600Z /////KT CAVOK 29/17 Q1019
LPAR,2017-09-14 08:00,-9.0333,38.8833,68.00,60.80,M,M,M,0.00,30.18,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 140800Z /////KT 9999 SCT018 20/16 Q1022
LPAR,2017-09-14 09:00,-9.0333,38.8833,69.80,60.80,M,M,M,0.00,30.18,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 140900Z /////KT 9999 FEW018 21/16 Q1022
LPAR,2017-09-14 11:00,-9.0333,38.8833,75.20,60.80,M,M,M,0.00,30.18,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 141100Z /////KT 9999 FEW018 24/16 Q1022
LPAR,2017-09-14 12:00,-9.0333,38.8833,78.80,62.60,M,M,M,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 141200Z /////KT 9999 FEW020 26/17 Q1021
LPAR,2017-09-15 08:00,-9.0333,38.8833,62.60,50.00,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 150800Z /////KT CAVOK 17/10 Q1018
LPAR,2017-09-15 09:00,-9.0333,38.8833,64.40,50.00,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 150900Z /////KT CAVOK 18/10 Q1018
LPAR,2017-09-15 10:00,-9.0333,38.8833,69.80,46.40,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151000Z /////KT CAVOK 21/08 Q1018
LPAR,2017-09-15 11:00,-9.0333,38.8833,69.80,46.40,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151100Z /////KT CAVOK 21/08 Q1018
LPAR,2017-09-15 12:00,-9.0333,38.8833,71.60,46.40,M,M,M,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151200Z /////KT CAVOK 22/08 Q1018
LPAR,2017-09-15 13:00,-9.0333,38.8833,71.60,42.80,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151300Z /////KT CAVOK 22/06 Q1017
LPAR,2017-09-15 14:00,-9.0333,38.8833,71.60,44.60,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151400Z /////KT CAVOK 22/07 Q1017
LPAR,2017-09-15 15:00,-9.0333,38.8833,71.60,44.60,M,M,M,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151500Z /////KT CAVOK 22/07 Q1017
LPAR,2017-09-15 16:00,-9.0333,38.8833,69.80,44.60,M,M,M,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPAR 151600Z /////KT CAVOK 21/07 Q1016
LPAR,2017-09-18 08:00,-9.0333,38.8833,62.60,57.20,M,M,M,0.00,30.18,M,6.21,M,SCT,BKN,M,M,1200.00,2200.00,M,M,M,M,M,M,M,M,M,M,LPAR 180800Z /////KT 9999 SCT012 BKN022 17/14 Q1022
LPAR,2017-09-18 09:00,-9.0333,38.8833,68.00,60.80,M,M,M,0.00,30.18,M,6.21,M,FEW,BKN,M,M,1400.00,2500.00,M,M,M,M,M,M,M,M,M,M,LPAR 180900Z /////KT 9999 FEW014 BKN025 20/16 Q1022
LPAR,2017-09-18 10:00,-9.0333,38.8833,68.00,62.60,M,M,M,0.00,30.18,M,6.21,M,SCT,BKN,M,M,1200.00,2500.00,M,M,VCSH,M,M,M,M,M,M,M,LPAR 181000Z /////KT 9999 VCSH SCT012 BKN025 20/17 Q1022
LPAR,2017-09-18 11:00,-9.0333,38.8833,73.40,60.80,M,M,M,0.00,30.18,M,6.21,M,SCT,SCT,M,M,1500.00,2500.00,M,M,M,M,M,M,M,M,M,M,LPAR 181100Z /////KT 9999 SCT015 SCT025 23/16 Q1022
LPAR,2017-09-18 12:00,-9.0333,38.8833,75.20,59.00,M,M,M,0.00,30.18,M,6.21,M,FEW,SCT,M,M,1500.00,2500.00,M,M,M,M,M,M,M,M,M,M,LPAR 181200Z /////KT 9999 FEW015 SCT025 24/15 Q1022
LPAR,2017-09-18 13:00,-9.0333,38.8833,78.80,55.40,M,M,M,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 181300Z /////KT 9999 FEW025 26/13 Q1022
LPAR,2017-09-18 14:00,-9.0333,38.8833,78.80,51.80,M,M,M,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 181400Z /////KT 9999 FEW025 26/11 Q1022
LPAR,2017-09-18 15:00,-9.0333,38.8833,78.80,53.60,M,M,M,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 181500Z /////KT 9999 FEW025 26/12 Q1021
LPAR,2017-09-18 16:00,-9.0333,38.8833,75.20,55.40,M,M,M,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,LPAR 181600Z /////KT 9999 FEW025 24/13 Q1021
