#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPPT,2017-08-30 05:00,-9.1359,38.7813,62.60,60.80,93.83,320.00,6.00,0.00,29.97,M,6.21,M,FEW,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 300500Z 32006KT 9999 FEW009 17/16 Q1015
LPPT,2017-08-30 05:30,-9.1359,38.7813,62.60,60.80,93.83,320.00,5.00,0.00,30.00,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 300530Z 32005KT 9999 FEW005 17/16 Q1016
LPPT,2017-08-30 06:00,-9.1359,38.7813,62.60,60.80,93.83,320.00,6.00,0.00,30.00,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 300600Z 32006KT 290V350 9999 FEW005 17/16 Q1016
LPPT,2017-08-30 06:30,-9.1359,38.7813,62.60,60.80,93.83,320.00,5.00,0.00,30.00,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 300630Z 32005KT 9999 FEW005 17/16 Q1016
LPPT,2017-08-30 07:00,-9.1359,38.7813,64.40,60.80,88.09,330.00,6.00,0.00,30.00,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 300700Z 33006KT 9999 FEW005 18/16 Q1016
LPPT,2017-08-30 07:30,-9.1359,38.7813,64.40,60.80,88.09,310.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 300730Z 31006KT 9999 FEW012 18/16 Q1017
LPPT,2017-08-30 08:00,-9.1359,38.7813,66.20,60.80,82.74,310.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 300800Z 31006KT 280V340 9999 FEW012 19/16 Q1017
LPPT,2017-08-30 08:30,-9.1359,38.7813,68.00,60.80,77.75,340.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,68.00,LPPT 300830Z 34007KT 290V360 9999 FEW014 20/16 Q1017
LPPT,2017-08-30 09:00,-9.1359,38.7813,69.80,60.80,73.09,330.00,8.00,0.00,30.06,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,69.80,LPPT 300900Z 33008KT 290V010 9999 SCT015 21/16 Q1018
LPPT,2017-08-30 09:30,-9.1359,38.7813,71.60,60.80,68.75,350.00,6.00,0.00,30.03,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 300930Z 35006KT 280V020 9999 SCT020 22/16 Q1017
LPPT,2017-08-30 10:00,-9.1359,38.7813,71.60,60.80,68.75,50.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 301000Z 05006KT 360V120 9999 FEW022 22/16 Q1017
LPPT,2017-08-30 10:30,-9.1359,38.7813,75.20,62.60,64.91,M,4.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,75.20,LPPT 301030Z VRB04KT 9999 FEW024 24/17 Q1017
LPPT,2017-08-30 11:00,-9.1359,38.7813,75.20,60.80,60.90,320.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,75.20,LPPT 301100Z 32007KT 280V020 9999 FEW028 24/16 Q1017
LPPT,2017-08-30 11:30,-9.1359,38.7813,77.00,60.80,57.36,320.00,6.00,0.00,30.03,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301130Z 32006KT 250V010 9999 SCT030 25/16 Q1017
LPPT,2017-08-30 12:00,-9.1359,38.7813,77.00,60.80,57.36,M,7.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301200Z VRB07KT 9999 BKN034 25/16 Q1017
LPPT,2017-08-30 12:30,-9.1359,38.7813,75.20,62.60,64.91,10.00,8.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,75.20,LPPT 301230Z 01008KT 320V090 9999 BKN034 24/17 Q1017
LPPT,2017-08-30 13:00,-9.1359,38.7813,77.00,60.80,57.36,M,5.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301300Z VRB05KT 9999 FEW036 25/16 Q1017
LPPT,2017-08-30 13:30,-9.1359,38.7813,77.00,60.80,57.36,310.00,9.00,0.00,30.00,M,6.21,M,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301330Z 31009KT 280V360 9999 SCT034 25/16 Q1016
LPPT,2017-08-30 14:00,-9.1359,38.7813,78.80,60.80,54.05,310.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,78.80,LPPT 301400Z 31008KT 260V350 9999 FEW038 26/16 Q1016
LPPT,2017-08-30 14:30,-9.1359,38.7813,78.80,60.80,54.05,300.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,78.80,LPPT 301430Z 30008KT 260V340 9999 FEW034 26/16 Q1016
LPPT,2017-08-30 15:00,-9.1359,38.7813,77.00,60.80,57.36,310.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301500Z 31008KT 280V350 9999 FEW034 25/16 Q1016
LPPT,2017-08-30 15:30,-9.1359,38.7813,77.00,60.80,57.36,330.00,10.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301530Z 33010KT 290V360 9999 FEW034 25/16 Q1016
LPPT,2017-08-30 16:00,-9.1359,38.7813,77.00,60.80,57.36,340.00,11.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301600Z 34011KT 9999 FEW032 25/16 Q1016
LPPT,2017-08-30 16:30,-9.1359,38.7813,77.00,60.80,57.36,320.00,9.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 301630Z 32009KT 280V360 9999 FEW030 25/16 Q1016
LPPT,2017-08-30 17:00,-9.1359,38.7813,75.20,60.80,60.90,340.00,14.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,75.20,LPPT 301700Z 34014KT 300V360 9999 FEW026 24/16 Q1016
LPPT,2017-08-30 17:30,-9.1359,38.7813,71.60,62.60,73.27,330.00,12.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 301730Z 33012KT 290V350 9999 FEW022 22/17 Q1017
LPPT,2017-08-30 18:00,-9.1359,38.7813,71.60,60.80,68.75,340.00,14.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 301800Z 34014KT 300V360 9999 FEW022 22/16 Q1016
LPPT,2017-08-30 18:30,-9.1359,38.7813,69.80,60.80,73.09,340.00,10.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,LPPT 301830Z 34010KT 300V010 9999 FEW020 21/16 Q1016
LPPT,2017-08-30 19:00,-9.1359,38.7813,69.80,60.80,73.09,350.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,LPPT 301900Z 35008KT 310V020 9999 FEW020 21/16 Q1016
LPPT,2017-08-30 19:30,-9.1359,38.7813,68.00,60.80,77.75,350.00,10.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPPT 301930Z 35010KT 320V020 9999 FEW020 20/16 Q1017
LPPT,2017-08-30 20:00,-9.1359,38.7813,68.00,60.80,77.75,340.00,15.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,68.00,LPPT 302000Z 34015KT 9999 FEW015 20/16 Q1017
LPPT,2017-08-30 20:30,-9.1359,38.7813,66.20,60.80,82.74,340.00,12.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 302030Z 34012KT 9999 FEW018 19/16 Q1017
LPPT,2017-08-30 21:00,-9.1359,38.7813,66.20,60.80,82.74,340.00,12.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 302100Z 34012KT 320V020 9999 FEW018 19/16 Q1018
LPPT,2017-08-30 21:30,-9.1359,38.7813,66.20,60.80,82.74,330.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 302130Z 33013KT 9999 FEW014 19/16 Q1018
LPPT,2017-08-30 22:00,-9.1359,38.7813,66.20,59.00,77.60,350.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 302200Z 35009KT 310V010 9999 FEW014 19/15 Q1018
LPPT,2017-08-30 22:30,-9.1359,38.7813,66.20,59.00,77.60,350.00,8.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 302230Z 35008KT 320V020 9999 FEW014 19/15 Q1017
LPPT,2017-08-30 23:00,-9.1359,38.7813,64.40,59.00,82.62,20.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 302300Z 02007KT 350V080 9999 FEW014 18/15 Q1017
LPPT,2017-08-30 23:30,-9.1359,38.7813,64.40,59.00,82.62,360.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 302330Z 36007KT 9999 FEW012 18/15 Q1017
LPPT,2017-08-31 00:00,-9.1359,38.7813,64.40,59.00,82.62,350.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 310000Z 35007KT 320V020 9999 FEW012 18/15 Q1017
LPPT,2017-08-31 00:30,-9.1359,38.7813,64.40,59.00,82.62,360.00,10.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 310030Z 36010KT 9999 FEW012 18/15 Q1017
LPPT,2017-08-31 01:00,-9.1359,38.7813,62.60,59.00,88.00,350.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310100Z 35006KT 320V030 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 01:30,-9.1359,38.7813,62.60,59.00,88.00,10.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310130Z 01007KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 02:00,-9.1359,38.7813,62.60,59.00,88.00,350.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310200Z 35009KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 02:30,-9.1359,38.7813,62.60,59.00,88.00,340.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310230Z 34007KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 03:00,-9.1359,38.7813,62.60,59.00,88.00,340.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310300Z 34009KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 03:30,-9.1359,38.7813,62.60,59.00,88.00,330.00,13.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310330Z 33013KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 04:00,-9.1359,38.7813,62.60,59.00,88.00,320.00,11.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310400Z 32011KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 04:30,-9.1359,38.7813,62.60,59.00,88.00,320.00,11.00,0.00,30.00,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310430Z 32011KT 290V350 9999 FEW012 17/15 Q1016
LPPT,2017-08-31 05:00,-9.1359,38.7813,62.60,59.00,88.00,330.00,13.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310500Z 33013KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 05:30,-9.1359,38.7813,62.60,59.00,88.00,330.00,11.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310530Z 33011KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 06:00,-9.1359,38.7813,62.60,59.00,88.00,320.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,LPPT 310600Z 32009KT 9999 FEW012 17/15 Q1017
LPPT,2017-08-31 06:30,-9.1359,38.7813,64.40,60.80,88.09,330.00,10.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 310630Z 33010KT 9999 FEW010 18/16 Q1017
LPPT,2017-08-31 07:00,-9.1359,38.7813,64.40,60.80,88.09,330.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 310700Z 33009KT 9999 FEW010 18/16 Q1017
LPPT,2017-08-31 07:30,-9.1359,38.7813,64.40,60.80,88.09,320.00,10.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 310730Z 32010KT 9999 FEW011 18/16 Q1017
LPPT,2017-08-31 08:00,-9.1359,38.7813,66.20,60.80,82.74,330.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 310800Z 33010KT 9999 FEW012 19/16 Q1018
LPPT,2017-08-31 08:30,-9.1359,38.7813,68.00,60.80,77.75,320.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,68.00,LPPT 310830Z 32009KT 9999 FEW012 20/16 Q1018
LPPT,2017-08-31 09:00,-9.1359,38.7813,69.80,60.80,73.09,350.00,11.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,69.80,LPPT 310900Z 35011KT 9999 FEW015 21/16 Q1018
LPPT,2017-08-31 09:30,-9.1359,38.7813,71.60,60.80,68.75,340.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 310930Z 34009KT 300V010 9999 FEW020 22/16 Q1018
LPPT,2017-08-31 10:00,-9.1359,38.7813,73.40,60.80,64.69,10.00,8.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,73.40,LPPT 311000Z 01008KT 310V050 9999 FEW022 23/16 Q1018
LPPT,2017-08-31 10:30,-9.1359,38.7813,73.40,60.80,64.69,360.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,LPPT 311030Z 36009KT 330V030 9999 FEW025 23/16 Q1018
LPPT,2017-08-31 11:00,-9.1359,38.7813,77.00,60.80,57.36,340.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 311100Z 34010KT 300V040 9999 FEW028 25/16 Q1018
LPPT,2017-08-31 11:30,-9.1359,38.7813,77.00,60.80,57.36,350.00,7.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 311130Z 35007KT 280V060 9999 FEW030 25/16 Q1018
LPPT,2017-08-31 12:00,-9.1359,38.7813,78.80,60.80,54.05,360.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,78.80,LPPT 311200Z 36010KT 330V040 9999 FEW030 26/16 Q1018
LPPT,2017-08-31 12:30,-9.1359,38.7813,80.60,60.80,50.95,320.00,8.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,81.46,LPPT 311230Z 32008KT 280V010 9999 FEW030 27/16 Q1017
LPPT,2017-08-31 13:00,-9.1359,38.7813,80.60,59.00,47.79,330.00,8.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,81.11,LPPT 311300Z 33008KT 260V040 9999 FEW030 27/15 Q1017
LPPT,2017-08-31 13:30,-9.1359,38.7813,82.40,59.00,45.07,320.00,10.00,0.00,30.03,M,6.21,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.46,LPPT 311330Z 32010G20KT 270V360 CAVOK 28/15 Q1017
LPPT,2017-08-31 14:00,-9.1359,38.7813,82.40,57.20,42.25,340.00,11.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.08,LPPT 311400Z 34011KT 300V010 CAVOK 28/14 Q1017
LPPT,2017-08-31 14:30,-9.1359,38.7813,82.40,57.20,42.25,330.00,12.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,82.08,LPPT 311430Z 33012KT 300V360 9999 FEW035 28/14 Q1016
LPPT,2017-08-31 15:00,-9.1359,38.7813,82.40,57.20,42.25,330.00,11.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,82.08,LPPT 311500Z 33011KT 290V360 9999 FEW035 28/14 Q1016
LPPT,2017-08-31 15:30,-9.1359,38.7813,78.80,57.20,47.52,330.00,15.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,78.80,LPPT 311530Z 33015KT 290V350 9999 FEW035 26/14 Q1016
LPPT,2017-08-31 16:00,-9.1359,38.7813,78.80,57.20,47.52,300.00,12.00,0.00,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,78.80,LPPT 311600Z 30012KT 9999 FEW035 26/14 Q1016
LPPT,2017-08-31 16:30,-9.1359,38.7813,77.00,55.40,47.25,300.00,13.00,0.00,30.00,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 311630Z 30013KT 9999 FEW045 25/13 Q1016
LPPT,2017-08-31 17:00,-9.1359,38.7813,77.00,53.60,44.25,310.00,12.00,0.00,30.00,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,77.00,LPPT 311700Z 31012KT 9999 FEW045 25/12 Q1016
LPPT,2017-08-31 17:30,-9.1359,38.7813,75.20,53.60,46.98,320.00,14.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,LPPT 311730Z 32014KT CAVOK 24/12 Q1016
LPPT,2017-08-31 18:00,-9.1359,38.7813,73.40,53.60,49.90,320.00,15.00,0.00,30.00,M,6.21,25.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,LPPT 311800Z 32015G25KT CAVOK 23/12 Q1016
LPPT,2017-08-31 18:30,-9.1359,38.7813,71.60,53.60,53.03,320.00,17.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,LPPT 311830Z 32017KT CAVOK 22/12 Q1016
LPPT,2017-08-31 19:00,-9.1359,38.7813,69.80,55.40,60.21,320.00,15.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPPT 311900Z 32015KT CAVOK 21/13 Q1016
LPPT,2017-08-31 19:30,-9.1359,38.7813,68.00,55.40,64.04,320.00,17.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPPT 311930Z 32017KT CAVOK 20/13 Q1017
LPPT,2017-08-31 20:00,-9.1359,38.7813,66.20,57.20,72.74,320.00,16.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 312000Z 32016KT CAVOK 19/14 Q1017
LPPT,2017-08-31 20:30,-9.1359,38.7813,66.20,57.20,72.74,320.00,15.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 312030Z 32015KT CAVOK 19/14 Q1017
LPPT,2017-08-31 21:00,-9.1359,38.7813,66.20,57.20,72.74,330.00,15.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 312100Z 33015KT 290V350 CAVOK 19/14 Q1017
LPPT,2017-08-31 21:30,-9.1359,38.7813,66.20,57.20,72.74,320.00,15.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPT 312130Z 32015KT CAVOK 19/14 Q1018
LPPT,2017-08-31 22:00,-9.1359,38.7813,64.40,57.20,77.45,330.00,16.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 312200Z 33016KT CAVOK 18/14 Q1018
LPPT,2017-08-31 22:30,-9.1359,38.7813,64.40,57.20,77.45,320.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 312230Z 32011KT 290V350 CAVOK 18/14 Q1018
LPPT,2017-08-31 23:00,-9.1359,38.7813,64.40,57.20,77.45,320.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 312300Z 32011KT 290V350 CAVOK 18/14 Q1018
LPPT,2017-08-31 23:30,-9.1359,38.7813,64.40,57.20,77.45,320.00,13.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 312330Z 32013KT CAVOK 18/14 Q1018
LPPT,2017-09-01 00:00,-9.1359,38.7813,64.40,57.20,77.45,330.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 010000Z 33011KT 280V350 CAVOK 18/14 Q1018
LPPT,2017-09-01 00:30,-9.1359,38.7813,64.40,57.20,77.45,320.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 010030Z 32009KT 290V350 CAVOK 18/14 Q1018
LPPT,2017-09-01 01:00,-9.1359,38.7813,64.40,57.20,77.45,320.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPT 010100Z 32010KT CAVOK 18/14 Q1018
