#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPMT,2017-08-31 23:00,-9.0359,38.7039,66.20,57.20,72.74,330.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 312300Z 33007KT 9999 FEW025 19/14 Q1017
LPMT,2017-09-01 00:00,-9.0359,38.7039,66.20,57.20,72.74,340.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 010000Z 34006KT 9999 FEW020 19/14 Q1017
LPMT,2017-09-01 01:00,-9.0359,38.7039,66.20,57.20,72.74,340.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 010100Z 34009KT 9999 FEW020 19/14 Q1017
LPMT,2017-09-01 02:00,-9.0359,38.7039,64.40,57.20,77.45,340.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 010200Z 34007KT 9999 FEW020 18/14 Q1017
LPMT,2017-09-01 03:00,-9.0359,38.7039,64.40,57.20,77.45,330.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 010300Z 33009KT 9999 FEW020 18/14 Q1017
LPMT,2017-09-01 04:00,-9.0359,38.7039,64.40,57.20,77.45,330.00,7.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 010400Z 33007KT 9999 FEW020 18/14 Q1016
LPMT,2017-09-01 05:00,-9.0359,38.7039,64.40,57.20,77.45,340.00,7.00,0.00,29.97,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 010500Z 34007KT 9999 FEW020 18/14 Q1015
LPMT,2017-09-01 06:00,-9.0359,38.7039,64.40,57.20,77.45,340.00,7.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 010600Z 34007KT 310V010 9999 FEW020 18/14 Q1016
LPMT,2017-09-01 07:00,-9.0359,38.7039,66.20,57.20,72.74,340.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 010700Z 34007KT 9999 FEW020 19/14 Q1017
LPMT,2017-09-01 08:00,-9.0359,38.7039,68.00,57.20,68.35,350.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPMT 010800Z 35008KT CAVOK 20/14 Q1017
LPMT,2017-09-01 09:00,-9.0359,38.7039,71.60,57.20,60.44,360.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,LPMT 010900Z 36007KT CAVOK 22/14 Q1018
LPMT,2017-09-01 10:00,-9.0359,38.7039,75.20,59.00,57.12,360.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,LPMT 011000Z 36006KT 320V040 CAVOK 24/15 Q1018
LPMT,2017-09-01 11:00,-9.0359,38.7039,78.80,57.20,47.52,20.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,LPMT 011100Z 02007KT 340V060 CAVOK 26/14 Q1018
LPMT,2017-09-01 12:00,-9.0359,38.7039,84.20,57.20,39.86,360.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,LPMT 011200Z 36007KT 320V040 CAVOK 29/14 Q1017
LPMT,2017-09-01 13:00,-9.0359,38.7039,86.00,57.20,37.62,360.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.97,LPMT 011300Z 36008KT 320V040 CAVOK 30/14 Q1017
LPMT,2017-09-01 14:00,-9.0359,38.7039,89.60,59.00,35.81,350.00,10.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,LPMT 011400Z 35010KT 320V020 CAVOK 32/15 Q1016
LPMT,2017-09-01 15:00,-9.0359,38.7039,86.00,57.20,37.62,340.00,12.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.97,LPMT 011500Z 34012KT CAVOK 30/14 Q1016
LPMT,2017-09-01 16:00,-9.0359,38.7039,84.20,55.40,37.35,340.00,12.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.09,LPMT 011600Z 34012KT CAVOK 29/13 Q1015
LPMT,2017-09-01 17:00,-9.0359,38.7039,82.40,53.60,37.07,340.00,13.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,LPMT 011700Z 34013KT CAVOK 28/12 Q1016
LPMT,2017-09-01 18:00,-9.0359,38.7039,77.00,55.40,47.25,350.00,10.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,LPMT 011800Z 35010KT 320V020 CAVOK 25/13 Q1016
LPMT,2017-09-01 19:00,-9.0359,38.7039,71.60,53.60,53.03,350.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,LPMT 011900Z 35013KT CAVOK 22/12 Q1017
LPMT,2017-09-01 20:00,-9.0359,38.7039,69.80,55.40,60.21,350.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPMT 012000Z 35013KT CAVOK 21/13 Q1017
LPMT,2017-09-01 21:00,-9.0359,38.7039,69.80,55.40,60.21,350.00,14.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPMT 012100Z 35014KT CAVOK 21/13 Q1018
LPMT,2017-09-01 22:00,-9.0359,38.7039,68.00,55.40,64.04,350.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPMT 012200Z 35011KT CAVOK 20/13 Q1018
LPMT,2017-09-01 23:00,-9.0359,38.7039,68.00,55.40,64.04,350.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPMT 012300Z 35007KT 320V020 CAVOK 20/13 Q1018
LPMT,2017-09-02 00:00,-9.0359,38.7039,66.20,55.40,68.15,340.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 020000Z 34003KT CAVOK 19/13 Q1018
LPMT,2017-09-02 01:00,-9.0359,38.7039,66.20,55.40,68.15,350.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 020100Z 35005KT CAVOK 19/13 Q1018
LPMT,2017-09-02 02:00,-9.0359,38.7039,64.40,57.20,77.45,70.00,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 020200Z 07002KT CAVOK 18/14 Q1017
LPMT,2017-09-02 03:00,-9.0359,38.7039,64.40,55.40,72.56,30.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 020300Z 03007KT CAVOK 18/13 Q1017
LPMT,2017-09-02 04:00,-9.0359,38.7039,64.40,55.40,72.56,40.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 020400Z 04003KT 350V070 CAVOK 18/13 Q1017
LPMT,2017-09-02 05:00,-9.0359,38.7039,60.80,53.60,77.14,30.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPMT 020500Z 03005KT CAVOK 16/12 Q1017
LPMT,2017-09-02 06:00,-9.0359,38.7039,64.40,55.40,72.56,20.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 020600Z 02009KT CAVOK 18/13 Q1018
LPMT,2017-09-02 07:00,-9.0359,38.7039,M,M,M,20.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,LPMT 020700Z 02010KT CAVOK Q1018 RMK RH72 BLU
LPMT,2017-09-02 08:00,-9.0359,38.7039,68.00,53.60,59.97,30.00,8.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPMT 020800Z 03008KT CAVOK 20/12 Q1019
LPMT,2017-09-02 09:00,-9.0359,38.7039,73.40,53.60,49.90,20.00,10.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,LPMT 020900Z 02010KT CAVOK 23/12 Q1019
LPMT,2017-09-02 10:00,-9.0359,38.7039,77.00,50.00,38.74,20.00,10.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,LPMT 021000Z 02010KT CAVOK 25/10 Q1019
LPMT,2017-09-02 11:00,-9.0359,38.7039,80.60,51.80,36.79,20.00,11.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,LPMT 021100Z 02011KT CAVOK 27/11 Q1019
LPMT,2017-09-02 12:00,-9.0359,38.7039,84.20,53.60,34.97,350.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.76,LPMT 021200Z 35007KT 310V020 CAVOK 29/12 Q1019
LPMT,2017-09-02 13:00,-9.0359,38.7039,89.60,46.40,22.53,30.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.24,LPMT 021300Z 03008KT 340V040 CAVOK 32/08 Q1018
LPMT,2017-09-02 14:00,-9.0359,38.7039,91.40,44.60,19.89,20.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.68,LPMT 021400Z 02007KT 320V060 CAVOK 33/07 Q1018
LPMT,2017-09-02 15:00,-9.0359,38.7039,91.40,42.80,18.56,290.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.52,LPMT 021500Z 29005KT 240V360 CAVOK 33/06 Q1017
LPMT,2017-09-02 16:00,-9.0359,38.7039,91.40,42.80,18.56,270.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.52,LPMT 021600Z 27004KT 220V300 CAVOK 33/06 Q1017
LPMT,2017-09-02 17:00,-9.0359,38.7039,91.40,44.60,19.89,250.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.68,LPMT 021700Z 25005KT CAVOK 33/07 Q1017
LPMT,2017-09-02 18:00,-9.0359,38.7039,86.00,51.80,30.90,320.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.87,LPMT 021800Z 32007KT CAVOK 30/11 Q1017
LPMT,2017-09-02 19:00,-9.0359,38.7039,80.60,53.60,39.30,340.00,9.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,LPMT 021900Z 34009KT CAVOK 27/12 Q1017
LPMT,2017-09-02 20:00,-9.0359,38.7039,75.20,50.00,41.14,360.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,LPMT 022000Z 36009KT CAVOK 24/10 Q1018
LPMT,2017-09-02 21:00,-9.0359,38.7039,71.60,51.80,49.64,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,LPMT 022100Z VRB02KT CAVOK 22/11 Q1018
LPMT,2017-09-02 22:00,-9.0359,38.7039,66.20,53.60,63.82,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 022200Z VRB02KT CAVOK 19/12 Q1018
LPMT,2017-09-02 23:00,-9.0359,38.7039,66.20,53.60,63.82,320.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 022300Z 32004KT CAVOK 19/12 Q1018
LPMT,2017-09-03 00:00,-9.0359,38.7039,62.60,53.60,72.38,300.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LPMT 030000Z 30003KT CAVOK 17/12 Q1018
LPMT,2017-09-03 01:00,-9.0359,38.7039,59.00,51.80,76.98,310.00,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPMT 030100Z 31002KT CAVOK 15/11 Q1018
LPMT,2017-09-03 03:00,-9.0359,38.7039,60.80,50.00,67.54,310.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPMT 030300Z 31006KT CAVOK 16/10 Q1017
LPMT,2017-09-03 04:00,-9.0359,38.7039,64.40,50.00,59.50,320.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 030400Z 32004KT CAVOK 18/10 Q1017
LPMT,2017-09-03 05:00,-9.0359,38.7039,66.20,50.00,55.88,320.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPMT 030500Z 32006KT CAVOK 19/10 Q1017
LPMT,2017-09-03 07:00,-9.0359,38.7039,64.40,53.60,67.95,340.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPMT 030700Z 34004KT CAVOK 18/12 Q1017
LPMT,2017-09-03 08:00,-9.0359,38.7039,68.00,51.80,56.13,330.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPMT 030800Z 33005KT CAVOK 20/11 Q1017
LPMT,2017-09-03 09:00,-9.0359,38.7039,69.80,51.80,52.77,340.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPMT 030900Z 34006KT 300V010 CAVOK 21/11 Q1017 BLU
LPMT,2017-09-03 10:00,-9.0359,38.7039,75.20,51.80,43.97,350.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,LPMT 031000Z 35006KT 300V020 CAVOK 24/11 Q1017
