#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPST,2017-09-02 11:00,-9.3395,38.8310,84.20,46.40,26.76,M,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.87,LPST 021100Z VRB04KT CAVOK 29/08 Q1020
LPST,2017-09-02 12:00,-9.3395,38.8310,86.00,51.80,30.90,310.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.87,LPST 021200Z 31006KT 200V350 CAVOK 30/11 Q1020
LPST,2017-09-03 07:00,-9.3395,38.8310,57.20,55.40,93.69,300.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LPST 030700Z 30005KT CAVOK 14/13 Q1019
LPST,2017-09-03 08:00,-9.3395,38.8310,59.00,57.20,93.74,320.00,6.00,0.00,30.09,M,6.21,M,SCT,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,59.00,LPST 030800Z 32006KT 9999 SCT006 15/14 Q1019
LPST,2017-09-03 09:00,-9.3395,38.8310,62.60,55.40,77.29,330.00,6.00,0.00,30.09,M,6.21,M,FEW,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,62.60,LPST 030900Z 33006KT 300V360 9999 FEW009 17/13 Q1019 BLU
LPST,2017-09-03 10:00,-9.3395,38.8310,68.00,57.20,68.35,320.00,8.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPST 031000Z 32008KT 9999 FEW010 20/14 Q1019
LPST,2017-09-03 11:00,-9.3395,38.8310,69.80,57.20,64.26,320.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPST 031100Z 32009KT 300V360 CAVOK 21/14 Q1019
LPST,2017-09-03 12:00,-9.3395,38.8310,73.40,55.40,53.29,310.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,LPST 031200Z 31009KT CAVOK 23/13 Q1018
LPST,2017-09-04 06:00,-9.3395,38.8310,66.20,64.40,93.92,300.00,3.00,0.00,30.06,M,1.86,M,OVC,M,M,M,200.00,M,M,M,-DZ BR,M,M,M,M,M,M,66.20,LPST 040600Z 30003KT 3000 -DZ BR OVC002 19/18 Q1018
LPST,2017-09-04 07:00,-9.3395,38.8310,66.20,64.40,93.92,290.00,6.00,0.00,30.06,M,1.86,M,OVC,M,M,M,300.00,M,M,M,-DZ BR,M,M,M,M,M,M,66.20,LPST 040700Z 29006KT 250V310 3000 -DZ BR OVC003 19/18 Q1018
LPST,2017-09-04 08:00,-9.3395,38.8310,66.20,64.40,93.92,320.00,7.00,0.00,30.06,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,66.20,LPST 040800Z 32007KT 9999 BKN003 19/18 Q1018
LPST,2017-09-04 09:00,-9.3395,38.8310,68.00,66.20,93.97,330.00,6.00,0.00,30.09,M,6.21,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,68.00,LPST 040900Z 33006KT 290V360 9999 BKN007 20/19 Q1019
LPST,2017-09-04 10:00,-9.3395,38.8310,71.60,64.40,78.04,310.00,7.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,1200.00,1500.00,M,M,M,M,M,M,M,M,M,71.60,LPST 041000Z 31007KT 280V340 9999 FEW012 SCT015 22/18 Q1019
LPST,2017-09-04 11:00,-9.3395,38.8310,73.40,59.00,60.67,340.00,10.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 041100Z 34010KT 300V020 9999 FEW023 23/15 Q1020
LPST,2017-09-04 12:00,-9.3395,38.8310,73.40,59.00,60.67,340.00,13.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 041200Z 34013KT 9999 FEW011 23/15 Q1020
LPST,2017-09-04 13:00,-9.3395,38.8310,73.40,59.00,60.67,320.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 041300Z 32012KT 9999 FEW013 23/15 Q1020
LPST,2017-09-04 14:00,-9.3395,38.8310,73.40,59.00,60.67,330.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 041400Z 33013KT 9999 FEW015 23/15 Q1019
LPST,2017-09-04 15:00,-9.3395,38.8310,73.40,59.00,60.67,320.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 041500Z 32012KT 9999 FEW023 23/15 Q1019
LPST,2017-09-04 16:00,-9.3395,38.8310,71.60,57.20,60.44,320.00,14.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 041600Z 32014KT 9999 FEW023 22/14 Q1019
LPST,2017-09-05 06:00,-9.3395,38.8310,64.40,59.00,82.62,340.00,11.00,0.00,30.15,M,6.21,M,BKN,SCT,M,M,1400.00,1600.00,M,M,M,M,M,M,M,M,M,64.40,LPST 050600Z 34011KT 9999 BKN014 SCT016 18/15 Q1021
LPST,2017-09-05 07:00,-9.3395,38.8310,64.40,59.00,82.62,330.00,9.00,0.00,30.15,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,64.40,LPST 050700Z 33009KT 9999 BKN013 18/15 Q1021
LPST,2017-09-05 08:00,-9.3395,38.8310,64.40,60.80,88.09,340.00,10.00,0.00,30.18,M,6.21,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPST 050800Z 34010KT 9999 BKN010 18/16 Q1022
LPST,2017-09-05 09:00,-9.3395,38.8310,66.20,60.80,82.74,350.00,10.00,0.00,30.18,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,66.20,LPST 050900Z 35010KT 320V030 9999 BKN013 19/16 Q1022
LPST,2017-09-05 10:00,-9.3395,38.8310,68.00,60.80,77.75,340.00,11.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,68.00,LPST 051000Z 34011KT 310V010 9999 FEW014 BKN017 20/16 Q1023
LPST,2017-09-05 11:00,-9.3395,38.8310,71.60,60.80,68.75,350.00,11.00,0.00,30.21,M,6.21,M,SCT,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 051100Z 35011KT 310V030 9999 SCT019 22/16 Q1023
LPST,2017-09-05 12:00,-9.3395,38.8310,71.60,59.00,64.48,340.00,11.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 051200Z 34011KT 310V020 9999 FEW023 22/15 Q1022
LPST,2017-09-05 13:00,-9.3395,38.8310,71.60,59.00,64.48,320.00,11.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 051300Z 32011KT 300V360 9999 FEW023 22/15 Q1022
LPST,2017-09-05 14:00,-9.3395,38.8310,73.40,59.00,60.67,330.00,14.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 051400Z 33014KT 310V010 9999 FEW025 23/15 Q1022
LPST,2017-09-05 15:00,-9.3395,38.8310,73.40,60.80,64.69,330.00,14.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 051500Z 33014KT 310V010 9999 FEW018 23/16 Q1022
LPST,2017-09-05 16:00,-9.3395,38.8310,71.60,60.80,68.75,340.00,14.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 051600Z 34014KT 310V010 9999 FEW018 22/16 Q1022
LPST,2017-09-06 06:00,-9.3395,38.8310,64.40,60.80,88.09,310.00,7.00,0.00,30.18,M,6.21,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,64.40,LPST 060600Z 31007KT 9999 OVC005 18/16 Q1022
LPST,2017-09-06 07:00,-9.3395,38.8310,62.60,60.80,93.83,320.00,9.00,0.00,30.18,M,4.97,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPST 060700Z 32009KT 8000 OVC005 17/16 Q1022
LPST,2017-09-06 08:00,-9.3395,38.8310,62.60,60.80,93.83,320.00,9.00,0.00,30.18,M,6.21,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPST 060800Z 32009KT 9999 OVC005 17/16 Q1022
LPST,2017-09-06 09:00,-9.3395,38.8310,64.40,60.80,88.09,330.00,8.00,0.00,30.18,M,6.21,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,64.40,LPST 060900Z 33008KT 9999 OVC005 18/16 Q1022
LPST,2017-09-06 10:00,-9.3395,38.8310,68.00,60.80,77.75,310.00,10.00,0.00,30.18,M,6.21,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,68.00,LPST 061000Z 31010KT 9999 SCT008 20/16 Q1022
LPST,2017-09-06 11:00,-9.3395,38.8310,71.60,60.80,68.75,300.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 061100Z 30009KT 260V340 9999 FEW010 22/16 Q1022
LPST,2017-09-06 12:00,-9.3395,38.8310,75.20,60.80,60.90,320.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,75.20,LPST 061200Z 32009KT 9999 FEW016 24/16 Q1022
LPST,2017-09-06 13:00,-9.3395,38.8310,73.40,59.00,60.67,310.00,10.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 061300Z 31010KT 280V340 9999 FEW014 23/15 Q1021
LPST,2017-09-06 14:00,-9.3395,38.8310,73.40,59.00,60.67,300.00,14.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 061400Z 30014KT 9999 FEW014 23/15 Q1020
LPST,2017-09-06 15:00,-9.3395,38.8310,73.40,59.00,60.67,300.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,LPST 061500Z 30012KT 9999 FEW014 23/15 Q1020
LPST,2017-09-06 16:00,-9.3395,38.8310,75.20,59.00,57.12,310.00,10.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,75.20,LPST 061600Z 31010KT 9999 FEW014 24/15 Q1020
LPST,2017-09-07 06:00,-9.3395,38.8310,59.00,57.20,93.74,300.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPST 070600Z 30003KT CAVOK 15/14 Q1018
LPST,2017-09-07 07:00,-9.3395,38.8310,59.00,57.20,93.74,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPST 070700Z VRB02KT CAVOK 15/14 Q1018
LPST,2017-09-07 09:00,-9.3395,38.8310,64.40,60.80,88.09,M,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPST 070900Z VRB03KT CAVOK 18/16 Q1018
LPST,2017-09-07 11:00,-9.3395,38.8310,78.80,60.80,54.05,290.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,LPST 071100Z 29005KT 260V320 CAVOK 26/16 Q1018
LPST,2017-09-07 12:00,-9.3395,38.8310,80.60,59.00,47.79,290.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.11,LPST 071200Z 29009KT 260V330 CAVOK 27/15 Q1018
LPST,2017-09-07 13:00,-9.3395,38.8310,86.00,57.20,37.62,320.00,11.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.97,LPST 071300Z 32011KT CAVOK 30/14 Q1017
LPST,2017-09-07 14:00,-9.3395,38.8310,86.00,55.40,35.25,310.00,11.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.54,LPST 071400Z 31011KT 280V350 CAVOK 30/13 Q1017
LPST,2017-09-07 15:00,-9.3395,38.8310,86.00,42.80,22.02,340.00,12.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.95,LPST 071500Z 34012KT 310V020 CAVOK 30/06 Q1017
LPST,2017-09-07 16:00,-9.3395,38.8310,84.20,42.80,23.33,330.00,11.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.61,LPST 071600Z 33011KT 290V010 CAVOK 29/06 Q1016
LPST,2017-09-08 06:00,-9.3395,38.8310,57.20,55.40,93.69,310.00,6.00,0.00,30.03,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LPST 080600Z 31006KT 7000 NSC 14/13 Q1017
LPST,2017-09-08 07:00,-9.3395,38.8310,57.20,55.40,93.69,310.00,7.00,0.00,30.03,M,4.97,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,57.20,LPST 080700Z 31007KT 8000 FEW005 14/13 Q1017
LPST,2017-09-08 08:00,-9.3395,38.8310,M,M,M,320.00,8.00,0.00,30.03,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,LPST 080800Z 32008KT 9999 FEW008 15 /14 Q1017
LPST,2017-09-08 09:00,-9.3395,38.8310,62.60,57.20,82.50,350.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,62.60,LPST 080900Z 35009KT 9999 FEW009 17/14 Q1017
LPST,2017-09-08 10:00,-9.3395,38.8310,68.00,55.40,64.04,320.00,12.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,68.00,LPST 081000Z 32012KT 9999 FEW011 20/13 Q1018
LPST,2017-09-08 12:00,-9.3395,38.8310,71.60,55.40,56.63,330.00,11.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,71.60,LPST 081200Z 33011KT 290V360 9999 FEW015 22/13 Q1017
